Designation (and name),Prov.Des.,q,Q,H,Epoch,M,Peri.,Node,Incl.,e,a,Opps.,Ref.,Discovery date,site,discoverer(s)
,2006 AM98,39.329,47.984,7.7,20060125,0.1,179.4,308.4,17.9,0.099,43.656,( 56d),MPO 102270,1/5/2006,568,
,2006 AL98,38.046,48.564,9,20060105,360,2.2,125.6,13.7,0.121,43.305,( 1d),MPO 98088,1/5/2006,568,
,2006 AK98,41.912,46.246,8.2,20060214,0.1,1.7,126,17.7,0.049,44.079,(112d),MPO 102270,1/5/2006,568,
,2005 YM292,44.953,46.998,7.4,20051216,360,1.1,74.3,28.2,0.022,45.975,( 1d),MPO 170129,12/24/2005,568,"P. A. Wiegert, A. Papadimo"
,2005 YL292,38.002,51.391,8.5,20051216,360,13.7,56.8,5.2,0.15,44.697,( 1d),MPO 170129,12/24/2005,568,"P. A. Wiegert, A. Papadimo"
,2005 XN113,42.502,44.299,5.9,20051216,0,73.6,335.4,3.4,0.021,43.401,( 28d),MPO 98031,12/2/2005,695,M. W. Buie
,2005 VA123,29.649,49.361,7.3,20160113,56.9,317.5,39.8,1.5,0.249,39.505,3,MPO 190470,11/2/2005,695,
,2005 VZ122,33.926,48.695,7.3,20160113,27.4,180.9,222,12.1,0.179,41.311,4,MPO 339389,11/2/2005,695,
,2005 TV189,32.007,46.99,7.5,20160113,12.2,186.4,246.2,34.4,0.19,39.498,6,MPO 281866,10/3/2005,675,
,2005 TN74,32.11,52.494,7.3,20160113,351,224.8,179.3,2.2,0.241,42.302,4,MPO 186982,10/8/2005,304,"C. A. Trujillo, S. S. Shep"
,2005 SF278,35.509,51.776,6.9,20160113,350.2,321.8,101.6,13.3,0.186,43.642,5,MPO 339387,9/26/2005,705,"A. C. Becker, A. W. Pucket"
,2005 SE278,37.658,46.683,7.2,20160113,21.1,270.3,95.2,6.9,0.107,42.17,4,MPO 285671,9/26/2005,705,"A. C. Becker, A. W. Pucket"
,2005 RQ43,37.46,45.081,6.5,20160113,59.8,268.1,66.3,20.2,0.092,41.271,6,MPO 339386,9/9/2005,705,"A. C. Becker, A. W. Pucket"
,2005 PH23,41.553,46.588,9.1,20050729,360,190.8,148.2,4.1,0.057,44.07,( 1d),MPO 102252,8/2/2005,568,
,2005 PG23,37.537,54.162,9.3,20050729,180.9,15.7,142.8,2,0.181,45.85,( 1d),MPO 102252,8/2/2005,568,
,2005 PF23,41.122,48.68,9.7,20050729,360,210.9,128.1,1.1,0.084,44.901,( 1d),MPO 102252,8/2/2005,568,
,2005 PE23,41.974,45.628,10.5,20050729,360,358.5,340.4,20.9,0.042,43.801,( 1d),MPO 102252,8/2/2005,568,
,2005 PD23,43.526,44.62,8.5,20050729,179.6,152.7,7.1,0.8,0.012,44.073,( 1d),MPO 102252,8/2/2005,568,
,2005 PS21,40.723,47.8,6.7,20160113,274.4,255.2,188.6,2.6,0.08,44.262,5,MPO 331245,8/9/2005,807,
,2005 PP21,41.463,49.542,6.5,20050729,360,211.8,132.7,1.6,0.089,45.502,( 1d),MPO 87719,8/8/2005,807,
,2005 PO21,43.291,43.291,6.9,20050729,0,287.8,55.8,2.6,0,43.291,( 1d),MPO 87719,8/8/2005,807,
,2005 PN21,45.739,45.739,6.3,20050729,0,311.7,31.7,2.7,0,45.739,( 1d),MPO 87719,8/8/2005,807,
,2005 PM21,37.781,49.575,6.6,20050729,360,349.7,350.8,28.5,0.135,43.678,( 1d),MPO 87719,8/8/2005,807,
,2005 PL21,39.435,53.267,6.6,20160113,64.7,211,38.4,4.7,0.149,46.351,4,MPO 303312,8/8/2005,807,
,2005 PK21,40.518,48.139,7,20050729,360,11.8,289.3,4.1,0.086,44.329,( 1d),MPO 87719,8/8/2005,807,
,2005 NV125,35.377,43.493,7.1,20050619,359.9,0.2,302,13.9,0.103,39.435,( 1d),MPO 172068,7/7/2005,568,"P. A. Wiegert, A. M. Gilbe"
,2005 NU125,43.161,45.424,6.7,20050619,359.9,1,297.9,56.6,0.026,44.293,( 1d),MPO 172068,7/7/2005,568,"P. A. Wiegert, A. M. Gilbe"
,2005 LB54,41.661,45.906,5.8,20160113,354.2,167.7,96.1,3,0.048,43.784,4,MPO 264941,6/10/2005,568,B. Gladman
,2005 LA54,41.372,47.47,6.5,20160113,351.1,195.9,70.7,7.9,0.069,44.421,4,MPO 264941,6/10/2005,568,B. Gladman
,2005 JK186,35.774,58.89,6.6,20160113,343.4,228.7,63.1,27.2,0.244,47.332,4,MPO 201706,5/12/2005,568,Canada-France Ecliptic Pla
,2005 JJ186,40.496,48.891,6.5,20160113,330.2,236.6,63.7,4.1,0.094,44.694,3,MPO 198070,5/12/2005,568,B. Gladman
,2005 JB186,37.122,46.037,7.8,20160113,342.5,35.3,238.4,20.2,0.107,41.579,3,MPO 198070,5/14/2005,568,"P. A. Wiegert, A. Papadimo"
,2005 JA186,43.992,47.523,7.2,20050510,360,203.6,24.3,4,0.039,45.757,( 3d),MPO 170102,5/14/2005,568,"P. A. Wiegert, A. Papadimo"
,2005 JZ185,39.303,47.246,6.9,20050510,360,185.5,42.5,18.8,0.092,43.275,( 3d),MPO 170102,5/14/2005,568,"P. A. Wiegert, A. Papadimo"
,2005 JY185,41.083,47.271,6.8,20160113,107,112.2,31.8,2.1,0.07,44.177,4,MPO 198070,5/12/2005,568,"P. A. Wiegert, A. Papadimo"
,2005 JR179,41.62,52.651,5.9,20160113,76.1,62.9,71.1,3.7,0.117,47.136,3,MPO 140134,5/11/2005,807,M. W. Buie
,2005 JQ179,41.306,43.959,6.3,20050510,179.9,310.5,79.7,2.7,0.031,42.632,( 29d),MPO 206094,5/11/2005,807,M. W. Buie
,2005 JP179,41.785,44.519,6,20160113,55.7,27.7,137.8,2.1,0.032,43.152,5,MPO 342215,5/11/2005,807,M. W. Buie
,2005 JO179,41.518,45.747,6.7,20050510,360,68.2,137.5,2.2,0.048,43.633,( 29d),MPO 87678,5/10/2005,807,M. W. Buie
,2005 JH177,40.335,49.241,7,20160113,37.1,61,117.4,3.3,0.099,44.788,5,MPO 342215,5/11/2005,807,M. W. Buie
,2005 JA175,38.218,47.012,6,20160113,166.7,197.2,225.1,14.2,0.103,42.615,4,MPO 342215,5/10/2005,807,M. W. Buie
,2005 JZ174,39.564,46.052,6.7,20160113,293.7,239.7,59.2,6.5,0.076,42.808,3,MPO 140134,5/9/2005,807,M. W. Buie
,2005 GH228,29.771,44.117,8.5,20160113,352.9,209.5,311.8,17.1,0.194,36.944,6,MPO 339384,4/5/2005,568,Canada-France Ecliptic Pla
,2005 GW210,28.947,50.409,7.5,20050510,53.6,88.8,37.7,24.7,0.27,39.678,( 58d),MPO 87668,4/12/2005,695,M. W. Buie
,2005 GV210,32.809,46.128,6.6,20160113,107.6,262.1,174.7,12,0.169,39.469,7,MPO 339384,4/12/2005,695,M. W. Buie
,2005 GZ206,39.748,49.747,7.2,20050331,360,159,41.1,26.8,0.112,44.747,( 1d),MPO 77876,4/13/2005,675,"H. G. Roe, M. E. Brown, K."
,2005 GY206,34.785,44.641,7.7,20050331,360,23.9,155.5,19.5,0.124,39.713,( 1d),MPO 77876,4/11/2005,675,"H. G. Roe, M. E. Brown, K."
,2005 GX206,37.207,42.038,6.9,20050331,360,49.8,128.7,9.7,0.061,39.622,( 1d),MPO 77876,4/11/2005,675,"H. G. Roe, M. E. Brown, K."
,2005 GF187,29.422,49.771,7.7,20160113,350.1,134.3,128.8,3.9,0.257,39.597,4,MPO 157419,4/12/2005,695,M. W. Buie
,2005 GE187,26.613,52.332,7.1,20160113,337.1,85.3,205.3,18.2,0.326,39.473,4,MPO 140133,4/12/2005,695,M. W. Buie
,2005 GD187,42.712,43.906,7.2,20160113,195.2,333.9,354.5,0.7,0.014,43.309,6,MPO 331244,4/12/2005,695,M. W. Buie
,2005 GC187,38.584,50.113,7.1,20160113,21.9,198.4,2.1,2.4,0.13,44.348,3,MPO 137371,4/10/2005,695,M. W. Buie
,2005 GB187,30.131,49.182,7.2,20160113,18.6,349.3,217,14.7,0.24,39.656,3,MPO 339384,4/10/2005,695,M. W. Buie
,2005 GA187,30.888,48.239,7.5,20160113,302.7,282.3,27.7,18.7,0.219,39.563,2,MPO 100949,4/10/2005,695,M. W. Buie
,2005 GZ186,38.183,49.477,7,20050331,360,154,36,7.5,0.129,43.83,( 1d),MPO 77876,4/10/2005,695,M. W. Buie
,2005 GY186,38.302,47.85,7.4,20050331,360,182.4,5,12.5,0.111,43.076,( 1d),MPO 77876,4/10/2005,695,M. W. Buie
,2005 GX186,43.193,45.331,6.8,20160113,332.3,56.1,158.8,3.8,0.024,44.262,5,MPO 322136,4/10/2005,695,M. W. Buie
,2005 GW186,36.893,49.533,6.8,20050331,360,349.5,157.8,3,0.146,43.213,( 3d),MPO 77876,4/10/2005,695,M. W. Buie
,2005 EX318,32.49,46.732,7,20050219,359.9,83.4,94.2,6.5,0.18,39.611,( 2d),MPO 77854,3/8/2005,675,"H. G. Roe, M. E. Brown, K."
,2005 EW318,41.884,47.723,6,20160113,166.8,228.6,128.5,1.1,0.065,44.804,4,MPO 326971,3/8/2005,675,"H. G. Roe, M. E. Brown, K."
,2005 ER318,30.625,42.98,7.8,20160113,352.3,209.7,333.5,10.4,0.168,36.802,5,MPO 157416,3/12/2005,695,M. W. Buie
,2005 EC318,42.672,45.392,6.4,20160113,114.8,298.9,109.2,2.5,0.031,44.032,4,MPO 227420,3/11/2005,695,M. W. Buie
,2005 EB318,38.83,51.834,6.7,20160113,87.2,306.5,166.7,4.5,0.143,45.332,3,MPO 273888,3/9/2005,695,M. W. Buie
,2005 EH305,40.121,47.991,6.4,20050311,180.2,177.1,190.3,7.5,0.089,44.056,( 1d),MPO 77854,3/11/2005,695,M. W. Buie
,2005 EO304,42.613,49.233,6.3,20160113,329.3,145.6,93.9,3.4,0.072,45.923,4,MPO 158495,3/11/2005,695,M. W. Buie
,2005 EM303,42.714,44.91,7.5,20160113,356.7,102.1,113.2,5.6,0.025,43.812,3,MPO 264940,3/11/2005,695,M. W. Buie
,2005 EN302,41.675,48.823,7,20160113,136.7,13,47.9,3.1,0.079,45.249,4,MPO 339383,3/11/2005,695,M. W. Buie
,2005 EZ300,30.166,49.449,7.4,20160113,324.8,251.4,357.1,10.3,0.242,39.808,6,MPO 273888,3/11/2005,695,M. W. Buie
,2005 EJ300,43.123,43.123,8,20050311,0,356,166.4,21.7,0,43.123,( 32d),MPO 77854,3/11/2005,695,M. W. Buie
,2005 ED300,40.35,47.495,7.2,20050311,179.5,13.2,329.6,1.8,0.081,43.923,( 1d),MPO 77854,3/11/2005,695,M. W. Buie
,2005 EK298,34.357,44.746,7.5,20050311,71.8,275.5,149.2,40.2,0.131,39.552,( 1d),MPO 77854,3/11/2005,695,M. W. Buie
,2005 EF298,40.086,48.605,6.1,20160113,337.3,74.8,118,2.9,0.096,44.346,8,MPO 264940,3/11/2005,695,M. W. Buie
,2005 EX297,39.336,49.315,6.1,20160113,277.7,226.1,28.4,4.8,0.113,44.325,6,MPO 193980,3/11/2005,695,M. W. Buie
,2005 EZ296,33.568,45.864,6.6,20160113,335.3,210.8,24.4,1.8,0.155,39.716,6,MPO 335172,3/9/2005,695,M. W. Buie
,2005 EP296,46.832,46.832,7.2,20050420,0.2,17.9,138.7,3.3,0,46.832,( 92d),MPO 87661,3/9/2005,695,M. W. Buie
,2005 EO296,41.159,49.056,6.5,20050219,180.9,349.6,337.1,0.6,0.088,45.107,( 1d),MPO 77853,3/9/2005,695,M. W. Buie
,2005 EE296,41.427,47.405,6.8,20160113,249.5,285.7,342,3.3,0.067,44.416,4,MPO 260750,3/9/2005,695,M. W. Buie
,2005 CF81,34.229,39.199,8.3,20160113,37.7,6.1,109.6,0.4,0.068,36.714,4,MPO 273887,2/10/2005,568,Canada-France Ecliptic Pla
,2005 CE81,40.723,45.275,7.4,20160113,0.8,44.2,103.8,3.1,0.053,42.999,4,MPO 260750,2/10/2005,568,B. Gladman
,2005 CD81,33.678,45.228,7.1,20160113,192.3,1.3,317.9,21.3,0.146,39.453,5,MPO 260749,2/10/2005,568,Canada-France Ecliptic Pla
,2005 CA79,37.133,59.163,5.2,20160113,13.3,70.2,50.2,11.7,0.229,48.148,7,MPO 339383,2/1/2005,644,
,2005 BW49,40.655,48.08,6.6,20160113,326,119.9,59,2.1,0.084,44.367,5,MPO 273887,1/16/2005,568,B. Gladman
,2005 BV49,41.712,46.2,7,20160113,355.8,29.2,116.1,8,0.051,43.956,7,MPO 326969,1/16/2005,568,B. Gladman
,2004 XX190,40.548,49.966,7.2,20160113,34.5,335.4,72,1.6,0.104,45.257,4,MPO 172049,12/11/2004,568,
,2004 XZ186,25.958,53.338,10,20041201,307.2,276.5,222.5,11.1,0.345,39.648,( 2d),MPO 87643,12/12/2004,568,"S. S. Sheppard, D. C. Jewi"
,2004 XY186,34.103,44.842,9.8,20041201,360,356.1,21,21.2,0.136,39.473,( 2d),MPO 87643,12/12/2004,568,"S. S. Sheppard, D. C. Jewi"
,2004 XX186,46.906,46.906,8.6,20041201,0,282.6,93.4,1.7,0,46.906,( 2d),MPO 87643,12/12/2004,568,"S. S. Sheppard, D. C. Jewi"
,2004 XW186,43.58,47.734,8.7,20041201,360,288.5,75.2,0.6,0.045,45.657,( 2d),MPO 87643,12/12/2004,568,"S. S. Sheppard, D. C. Jewi"
,2004 VF131,34.305,52.798,6.8,20160113,82.3,63.2,246.5,0.8,0.212,43.552,6,MPO 339383,11/9/2004,568,Canada-France Ecliptic Pla
,2004 VE131,31.319,53.235,7.6,20160113,313.3,272.7,219.2,5.2,0.259,42.277,4,MPO 285667,11/9/2004,568,Canada-France Ecliptic Pla
,2004 VD131,40.49,52.095,6.5,20160113,42.9,330,36.2,3.7,0.125,46.292,4,MPO 326969,11/9/2004,568,B. Gladman
,2004 VC131,40.706,47.065,6,20160113,7.4,282.4,124.7,0.5,0.072,43.885,4,MPO 218014,11/9/2004,568,B. Gladman
,2004 VB131,40.909,47.3,6.5,20160113,151.6,205.1,50.4,1.8,0.072,44.105,5,MPO 322133,11/9/2004,568,B. Gladman
,2004 VA131,41.183,49.734,7.3,20160113,16.7,185.6,207.7,0.8,0.094,45.458,4,MPO 241871,11/9/2004,568,B. Gladman
,2004 VZ130,28.453,50.587,8.9,20160113,31.5,334.8,40.1,11.6,0.28,39.52,4,MPO 195822,11/9/2004,568,Canada-France Ecliptic Pla
,2004 VY130,28.499,50.184,8.1,20160113,15.6,181.1,222.4,10.2,0.276,39.341,4,MPO 195821,11/9/2004,568,Canada-France Ecliptic Pla
,2004 VX130,31.284,47.498,7.7,20160113,61.9,291.1,44.5,5.8,0.206,39.391,5,MPO 195821,11/9/2004,568,Canada-France Ecliptic Pla
,2004 VV130,32.017,46.928,7.3,20160113,354.8,29.7,46.5,24,0.189,39.473,4,MPO 195821,11/9/2004,568,"P. A. Wiegert, A. Papadimo"
,2004 VN78,32.269,46.439,8,20041111,360,97.2,320.8,3.1,0.18,39.354,( 30d),MPO 74438,11/11/2004,695,M. W. Buie
,2004 VM78,44.359,44.359,6.9,20041111,0,178.4,238.6,32,0,44.359,( 7d),MPO 74438,11/11/2004,695,M. W. Buie
,2004 VL78,30.14,48.414,8.2,20041111,360,183.1,225.4,19.1,0.233,39.277,( 7d),MPO 74438,11/11/2004,695,M. W. Buie
,2004 VK78,32.026,63.313,7.9,20160113,22.4,312.5,67.5,1.5,0.328,47.67,4,MPO 285667,11/11/2004,695,M. W. Buie
,2004 VA76,43.946,43.946,6.8,20041022,0,309.7,123.1,1.1,0,43.946,( 2d),MPO 74438,11/9/2004,695,M. W. Buie
,2004 VZ75,31.842,47.241,6.4,20160113,276.8,12,168.8,4.5,0.195,39.541,5,MPO 339383,11/9/2004,695,M. W. Buie
,2004 VY75,41.981,49.083,6.9,20041022,180,1.6,226.6,13,0.078,45.532,( 1d),MPO 74438,11/9/2004,695,M. W. Buie
,2004 VX75,38.519,49.175,7.1,20041022,359.9,8.9,38.2,21.1,0.122,43.847,( 1d),MPO 74438,11/9/2004,695,M. W. Buie
,2004 VW75,30.348,48.298,8.7,20041022,359.9,8.4,35.3,23.3,0.228,39.323,( 1d),MPO 74438,11/9/2004,695,M. W. Buie
,2004 VV75,28.326,51.015,8.7,20041111,0,14.8,21.1,9.9,0.286,39.671,( 9d),MPO 97771,11/9/2004,695,M. W. Buie
,2004 VU75,37.781,49.242,6.7,20160113,80.3,246.2,53,3.4,0.132,43.512,5,MPO 339383,11/9/2004,695,M. W. Buie
,2004 VT75,30.967,47.42,6.3,20160113,75.9,271.3,26.6,12.9,0.21,39.193,7,MPO 322133,11/9/2004,695,M. W. Buie
,2004 VS75,39.878,48.819,7,20160113,66.9,292.1,23.6,7.4,0.101,44.349,4,MPO 157407,11/9/2004,695,M. W. Buie
,2004 UW10,29.626,49.28,10.5,20041111,0.1,342,35.3,4.6,0.249,39.453,( 58d),MPO 90213,10/17/2004,304,
,2004 UU10,45.949,45.949,8.8,20041111,0.1,211.8,158.6,2.3,0,45.949,( 58d),MPO 87642,10/17/2004,304,"C. A. Trujillo, S. S. Shep"
,2004 UT10,34.553,61.146,7,20041111,180,5.5,184.8,15.4,0.278,47.85,( 58d),MPO 87642,10/17/2004,304,"C. A. Trujillo, S. S. Shep"
,2004 US10,30.887,47.931,9.3,20160113,6.9,7.3,14.1,10.3,0.216,39.409,4,MPO 357120,10/17/2004,304,"C. A. Trujillo, S. S. Shep"
,2004 UF10,34.334,44.484,7.8,20041022,0,83.5,326.3,5.3,0.129,39.409,( 23d),MPO 74426,10/18/2004,695,M. W. Buie
,2004 UE10,34.936,43.954,7.7,20041022,0,1.4,46.8,18.7,0.114,39.445,( 23d),MPO 74426,10/18/2004,695,M. W. Buie
,2004 UD10,41.231,44.378,6.7,20160113,162,203.7,54.7,3.5,0.037,42.805,4,MPO 331243,10/18/2004,695,M. W. Buie
,2004 TB358,40.55,47.072,7.1,20041022,0,65,335,1.8,0.074,43.811,( 34d),MPO 74424,10/15/2004,695,M. W. Buie
,2004 TX357,28.868,44.361,8.2,20160113,1.7,36.5,36.4,16.3,0.212,36.614,6,MPO 339383,10/15/2004,695,M. W. Buie
,2004 TW357,32.03,47,7.8,20041022,0,8.5,43.1,32,0.189,39.515,( 25d),MPO 74424,10/15/2004,695,M. W. Buie
,2004 TV357,34.458,61.029,6.7,20160113,346.5,202,250.2,9.8,0.278,47.743,6,MPO 339383,10/15/2004,695,M. W. Buie
,2004 TU357,27.366,59.191,8,20041002,14.4,356,14.7,7.1,0.368,43.278,( 50d),MPO 339383,10/15/2004,695,M. W. Buie
,2004 TE282,29.009,39.984,8.3,20160113,322.4,79.7,45.8,20.7,0.159,34.497,5,MPO 331242,10/15/2004,695,M. W. Buie
,2004 SC60,31.817,56.221,7.5,20160113,341.3,50.9,359,1,0.277,44.019,2,MPO 191668,9/22/2004,675,"H. G. Roe, M. E. Brown, K."
,2004 QG29,37.011,59.563,7.9,20160113,28.5,332.7,319.9,27.2,0.234,48.287,4,MPO 315193,8/19/2004,568,Canada-France Ecliptic Pla
,2004 QE29,37.426,44.034,7.5,20160113,21.7,352.8,317.9,24.2,0.081,40.73,4,MPO 331241,8/19/2004,568,B. Gladman
,2004 PY117,28.687,51.158,7,20160113,32.9,152,130,23.4,0.281,39.923,5,MPO 346193,8/15/2004,568,Canada-France Ecliptic Pla
,2004 PX117,39.579,48.672,6.5,20160113,124.9,72.2,120.1,3.8,0.103,44.125,4,MPO 285666,8/15/2004,568,B. Gladman
,2004 PW117,40.692,46.263,6.3,20160113,165.9,73.8,81.3,1.9,0.064,43.478,4,MPO 285666,8/15/2004,568,B. Gladman
,2004 PV117,38.944,52.89,6.5,20160113,32.3,313.2,329.2,4.3,0.152,45.917,4,MPO 264936,8/15/2004,568,B. Gladman
,2004 PU117,42.221,43.137,6.8,20160113,321.9,338.1,23,1.9,0.011,42.679,4,MPO 285666,8/15/2004,568,B. Gladman
,2004 PT117,40.959,44.749,6.7,20160113,124.6,192.7,0,1.2,0.044,42.854,5,MPO 285666,8/15/2004,568,B. Gladman
,2004 PF112,41.031,48.819,6.7,20040823,180,81,35.9,2.3,0.087,44.925,( 30d),MPO 70391,8/14/2004,807,M. W. Buie
,2004 PE112,45.903,45.903,6.7,20040823,0,293.4,53.3,3.6,0,45.903,( 31d),MPO 70391,8/13/2004,807,M. W. Buie
,2004 PC112,42.495,46.201,,20040823,0,277.3,69.5,2.4,0.042,44.348,( 29d),MPO 70391,8/13/2004,807,M. W. Buie
,2004 PA112,34.692,42.885,7.2,20160113,337.9,228.3,159.6,33,0.106,38.789,4,MPO 186940,8/13/2004,807,M. W. Buie
,2004 PZ111,38.209,49.033,7.1,20040823,0,262.2,55,5.1,0.124,43.621,( 32d),MPO 70391,8/12/2004,807,M. W. Buie
,2004 PY111,40.614,48.056,6.6,20040823,0,192,124.8,10.3,0.084,44.335,( 32d),MPO 70391,8/12/2004,807,M. W. Buie
,2004 PB108,40.099,49.702,6.6,20160113,304.2,275.3,147.5,20.2,0.107,44.9,5,MPO 164222,8/14/2004,807,M. W. Buie
,2004 PZ107,37.171,53.913,7.5,20160113,345.1,43.1,297.4,10.9,0.184,45.542,5,MPO 285666,8/14/2004,807,M. W. Buie
,2004 PY107,39.801,48.302,6.4,20160113,54.6,167.9,81.5,1.6,0.096,44.052,3,MPO 141809,8/14/2004,807,M. W. Buie
,2004 PX107,41.153,45.789,7.1,20160113,41.1,201.7,65.4,3,0.053,43.471,5,MPO 157405,8/14/2004,807,M. W. Buie
,2004 PW107,37.944,49.178,6.6,20160113,345.3,185.8,198.1,2.8,0.129,43.561,6,MPO 339382,8/13/2004,807,M. W. Buie
,2004 PV107,39.019,50.462,5.9,20040803,181.3,184.1,342.2,32,0.128,44.74,( 1d),MPO 70390,8/13/2004,807,M. W. Buie
,2004 PU107,43.513,46.482,6.7,20040823,181.3,111.7,23.3,5,0.033,44.997,( 29d),MPO 70390,8/13/2004,807,M. W. Buie
,2004 PT107,38.205,42.642,6,20160113,353.1,19.4,321,26.2,0.055,40.424,5,MPO 206082,8/13/2004,807,M. W. Buie
,2004 PS107,36.266,59.454,7.6,20160113,30.7,151.4,140.1,24.6,0.242,47.86,3,MPO 303308,8/12/2004,807,M. W. Buie
,2004 OQ15,38.228,48.841,6.9,20160113,325.5,238.5,110.8,9.7,0.122,43.534,4,MPO 201685,7/22/2004,568,Canada-France Ecliptic Pla
,2004 OP15,36.465,40.56,6.9,20160113,285.1,94.8,289.2,23,0.053,38.512,4,MPO 198050,7/24/2004,568,B. Gladman
,2004 OL14,33.892,63.359,8.3,20160113,8,183,123.4,21.2,0.303,48.626,3,MPO 285665,7/17/2004,807,M. W. Buie
,2004 OL12,43.632,43.632,6.1,20040803,0.1,249.9,39.2,2.8,0,43.632,( 64d),MPO 70372,7/16/2004,807,M. W. Buie
,2004 MV8,38.957,55.277,7,20160113,5.6,192.4,110.3,27.2,0.173,47.117,3,MPO 198049,6/24/2004,568,B. Gladman
,2004 MU8,41.117,48.414,6,20160113,218.2,339.4,109.8,3.6,0.082,44.766,4,MPO 264936,6/24/2004,568,B. Gladman
,2004 MT8,41.168,44.92,6.6,20160113,183.1,29.3,87.2,2.2,0.044,43.044,4,MPO 198049,6/24/2004,568,B. Gladman
,2004 MS8,27.637,50.886,8.3,20160113,23,344.7,288.3,12.3,0.296,39.261,4,MPO 285665,6/24/2004,568,Canada-France Ecliptic Pla
,2004 LW31,43,50.009,6.9,20160113,90.6,58.5,124.7,3.1,0.075,46.505,2,MPO 225730,6/9/2004,568,M. W. Buie
,2004 LV31,38.497,49.456,8.8,20160113,284.2,272.5,101.1,6.7,0.125,43.976,2,MPO 225730,6/9/2004,568,M. W. Buie
,2004 KM19,33.772,62.052,8.2,20160113,15.5,305.5,283.8,1.7,0.295,47.912,3,MPO 201685,5/24/2004,568,Canada-France Ecliptic Pla
,2004 KL19,32.267,63.433,8.7,20160113,10.6,199,38.5,5.7,0.326,47.85,4,MPO 201684,5/24/2004,568,Canada-France Ecliptic Pla
,2004 KK19,36.506,48.55,7.2,20160113,133.8,220.5,238,4.5,0.142,42.528,5,MPO 201684,5/24/2004,568,Canada-France Ecliptic Pla
,2004 KJ19,35.949,58.247,6.8,20160113,342.1,45.8,236.6,24.4,0.237,47.098,4,MPO 331241,5/24/2004,568,B. Gladman
,2004 KH19,36.12,45.65,6.5,20160113,134.8,227.2,232.9,35.2,0.117,40.885,5,MPO 198049,5/24/2004,568,B. Gladman
,2004 KG19,42.284,44.557,7.4,20160113,32.5,271,298.8,1,0.026,43.421,4,MPO 339382,5/24/2004,568,B. Gladman
,2004 KF19,41.324,47.235,6.9,20160113,1.3,276.3,327,0.1,0.067,44.279,4,MPO 198048,5/24/2004,568,B. Gladman
,2004 KE19,42.128,46.929,6.6,20160113,46.3,259.4,292.4,1.2,0.054,44.528,3,MPO 198048,5/24/2004,568,B. Gladman
,2004 KD19,37.782,38.924,7.4,20160113,168.1,78.1,4.6,2.1,0.015,38.353,4,MPO 198048,5/24/2004,568,B. Gladman
,2004 KC19,29.982,48.771,8.3,20160113,7.4,6.4,240.6,5.6,0.239,39.377,3,MPO 195809,5/24/2004,568,Canada-France Ecliptic Pla
,2004 KB19,30.967,48.189,7.4,20160113,300.1,285.6,43.9,17.1,0.218,39.578,4,MPO 339382,5/24/2004,568,Canada-France Ecliptic Pla
,2004 HP79,38.868,56.907,6.7,20160113,355.1,60,173.9,2.2,0.188,47.888,5,MPO 315193,4/26/2004,568,Canada-France Ecliptic Pla
,2004 HN79,35.274,56.751,6.9,20160113,345.1,218.2,32.8,11.7,0.233,46.013,4,MPO 201683,4/26/2004,568,Canada-France Ecliptic Pla
,2004 HM79,33.761,39.446,7.5,20160113,134.1,247.8,195.8,1.2,0.078,36.604,5,MPO 273883,4/26/2004,568,Canada-France Ecliptic Pla
,2004 HL79,39.056,45.601,7.6,20160113,57.6,316,202.4,16.7,0.077,42.328,4,MPO 198047,4/26/2004,568,B. Gladman
,2004 HK79,40.477,47.797,6.9,20160113,338.3,179.6,69,1.9,0.083,44.137,4,MPO 273882,4/26/2004,568,B. Gladman
,2004 HH79,40.842,45.929,7,20160113,293.6,95.8,222.3,8.6,0.059,43.386,3,MPO 198047,4/24/2004,568,B. Gladman
,2004 HG79,43.164,45.553,6.9,20160113,3,182.8,56.3,3.6,0.027,44.358,4,MPO 339382,4/24/2004,568,B. Gladman
,2004 HF79,42.14,44.704,6.5,20160113,338.5,188.7,76.7,1.5,0.03,43.422,4,MPO 339382,4/24/2004,568,B. Gladman
,2004 HE79,39.951,49.028,7.3,20160113,15.1,161.9,62.8,3.1,0.102,44.489,5,MPO 339382,4/24/2004,568,B. Gladman
,2004 HD79,44.824,47.366,5.7,20160113,211.1,233.3,159,1.3,0.028,46.095,4,MPO 264936,4/22/2004,568,B. Gladman
,2004 HC79,38.923,54.262,7.2,20160113,15.9,156,68.5,1.4,0.165,46.593,4,MPO 198046,4/22/2004,568,B. Gladman
,2004 HB79,30.308,48.622,8.7,20160113,349.7,188,62.6,2.7,0.232,39.465,4,MPO 303308,4/26/2004,568,Canada-France Ecliptic Pla
,2004 HA79,29.83,49.243,7.2,20160113,86.2,263.9,203.2,22.6,0.246,39.536,4,MPO 273882,4/26/2004,568,Canada-France Ecliptic Pla
,2004 HZ78,33.634,45.943,7.3,20160113,346.4,219.5,25.7,13.3,0.155,39.789,3,MPO 195808,4/26/2004,568,Canada-France Ecliptic Pla
,2004 HY78,31.606,47.453,8.3,20160113,7.1,193.7,25.1,12.6,0.2,39.529,3,MPO 195808,4/26/2004,568,Canada-France Ecliptic Pla
,2004 HX78,33.386,45.657,7.8,20160113,5.9,18.7,228.9,16.3,0.155,39.522,5,MPO 339382,4/24/2004,568,Canada-France Ecliptic Pla
